symbol,passed,failed,unknown,conditions_met,total_conditions,passes_screen,score
CENTERAC,"['sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'current_ratio_healthy', 'roce_decent']",[],7,12,False,40
CENTEXT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['low_pledging'],[],11,12,False,73
CENTRALBK,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['low_debt', 'roce_decent']",[],10,12,False,58
CENTRUM,"['sales_qtr_positive', 'yoy_sales_growth', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,18
CENTUM,"['pe_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['eps_positive', 'net_profit_positive', 'promo_hold_stable']",[],9,12,False,53
CENTURYPLY,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,70
CERA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,81
CEREBRAINT,"['sales_qtr_positive', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'roce_decent']",[],5,12,False,32
CESC,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",['low_debt'],[],11,12,False,68
CESL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,90
CEWATER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['net_profit_positive'],[],11,12,False,83
CFEL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,50
CFF,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,80
CFL,"['yoy_profit_not_declining', 'low_pledging', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']",[],4,12,False,30
CGCL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']","['promo_hold_stable', 'low_debt']",[],10,12,False,61
CGFL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'low_debt', 'current_ratio_healthy']","['unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']",[],9,12,False,55
CGPOWER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,83
CGRAPHICS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
CGVAK,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,81
CHALET,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'roce_decent']","['low_pledging', 'current_ratio_healthy']",[],10,12,False,65
CHALLANI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable']",[],8,12,False,75
CHAMBLFERT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['low_pledging'],[],11,12,False,95
CHAMUNDA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,88
CHANDAN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,82
CHANDNIMACH,"['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'roce_decent']","['sales_qtr_positive', 'yoy_sales_growth', 'current_ratio_healthy']",[],9,12,False,71
CHANDRAP,"['sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_debt', 'roce_decent']",[],6,12,False,33
CHANDRIMA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['unpledged_promo_hold', 'roce_decent']",[],10,12,False,60
CHARMS,"['yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,15
CHATHA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,70
CHAVDA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']","['promo_hold_stable', 'low_debt']",[],10,12,False,63
CHCL,"['sales_qtr_positive', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],2,12,False,10
CHDCHEM,"['sales_qtr_positive', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'roce_decent']",[],5,12,False,29
CHECKPOINT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['unpledged_promo_hold'],[],11,12,False,70
CHEMBOND,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,85
CHEMBONDCH,"['pe_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['eps_positive'],[],11,12,False,83
CHEMCON,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,60
CHEMCRUX,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,64
CHEMFAB,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'promo_hold_stable', 'roce_decent']",[],5,12,False,37
CHEMIESYNT,"['sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],5,12,False,35
CHEMKART,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,83
CHEMPLASTS,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'current_ratio_healthy', 'roce_decent']",[],5,12,False,31
CHEMTECH,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,63
CHENFERRO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining']",[],9,12,False,58
CHENNPETRO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,67
CHETANA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,85
CHEVIOT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
CHIRAHARIT,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'promo_hold_stable', 'low_debt']",[],7,12,False,60
CHLLTD,"['sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['pe_positive', 'eps_positive', 'low_debt', 'current_ratio_healthy']",[],8,12,False,58
CHLOGIST,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'promo_hold_stable', 'roce_decent']",[],7,12,False,42
CHMBBRW,"['low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'roce_decent']",[],4,12,False,25
CHOICEIN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['low_pledging', 'promo_hold_stable']",[],10,12,False,67
CHOKSI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,85
CHOKSILA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],8,12,False,45
CHOLAFIN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']","['promo_hold_stable', 'low_debt']",[],10,12,False,58
CHOLAHLDNG,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'roce_decent']","['promo_hold_stable', 'low_debt', 'current_ratio_healthy']",[],9,12,False,56
CHORDIA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,80
CHOTHANI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['unpledged_promo_hold', 'roce_decent']",[],10,12,False,60
CHOWGULSTM,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'roce_decent']",[],10,12,False,55
CHROMATIC,"['sales_qtr_positive', 'low_pledging', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,18
CHROME,"['sales_qtr_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],4,12,False,20
CHRTEDCA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,60
CHTR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,80
CIANAGRO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt']","['low_pledging', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",[],8,12,False,48
CIEINDIA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,83
CIFL,"['eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy']","['pe_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'promo_hold_stable', 'low_debt', 'roce_decent']",[],6,12,False,35
CIGNITITEC,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,88
CIL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'current_ratio_healthy', 'roce_decent']",[],7,12,False,38
CILSEC,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,68
CINDHO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,65
